latency,FF,LUT,solution
61,4808,6139,sol_16_1_2_1_1_1_2_1_0_1_2_
581,1762,2370,sol_4_0_2_2_2_2_1_2_0_0_0_
225,2298,2894,sol_2_0_1_2_1_2_1_1_0_1_2_
235,4775,6126,sol_16_0_2_2_2_2_2_2_0_0_1_
576,4231,6408,sol_16_1_1_1_1_1_1_2_0_0_0_
576,4231,6408,sol_16_0_1_2_1_1_1_2_0_0_0_
384,4670,6449,sol_16_0_1_2_1_1_1_2_0_1_1_
578,1444,1742,sol_2_1_1_1_2_2_2_2_0_0_0_
473,1966,2414,sol_2_0_1_2_2_1_1_2_0_0_1_
578,2594,3767,sol_8_1_2_1_1_1_1_2_0_0_0_
379,1666,2160,sol_4_1_1_1_2_1_2_1_0_0_0_
267,3022,3989,sol_8_0_1_1_2_1_1_2_0_1_0_
194,2801,3497,sol_4_1_2_2_2_1_1_2_0_1_2_
236,3032,4018,sol_8_1_1_1_2_1_2_1_0_0_1_
194,2204,2775,sol_4_1_1_2_2_1_2_1_0_1_1_
413,3163,4079,sol_4_0_1_2_1_1_2_2_0_1_2_
235,4775,6126,sol_16_0_1_2_2_2_2_2_0_0_1_
217,1182,1410,sol_2_0_1_1_2_1_1_1_0_0_0_
561,1152,1390,sol_1_0_1_2_1_2_2_1_0_0_0_
379,2442,3417,sol_8_1_2_1_2_1_2_1_0_0_0_
578,1765,2379,sol_4_1_1_1_2_2_1_2_0_0_0_
199,2246,3090,sol_8_0_2_1_2_2_1_1_0_0_0_
205,1526,1974,sol_4_0_1_1_2_2_1_1_0_0_0_
234,4343,5813,sol_16_1_2_1_2_1_2_1_0_1_0_
236,3032,4018,sol_8_1_1_2_2_2_2_1_0_0_1_
576,4334,6439,sol_16_0_1_2_1_1_2_2_0_0_0_
236,2057,2489,sol_2_1_1_2_1_2_2_2_0_0_1_
58,4136,5407,sol_16_1_1_2_1_1_1_1_0_1_0_
195,2407,2892,sol_1_1_1_2_2_2_1_2_0_1_2_
236,2329,3085,sol_4_1_2_2_1_2_2_1_0_0_1_
217,1182,1410,sol_2_0_1_2_1_1_1_1_0_0_0_
236,2129,2488,sol_2_1_1_1_1_2_2_2_0_1_0_
625,2046,2510,sol_1_0_2_2_2_2_2_2_0_1_1_
235,4672,6095,sol_16_0_1_1_1_2_1_2_0_0_1_
545,1701,2148,sol_1_0_2_1_1_1_2_1_0_1_1_
387,3142,4217,sol_8_0_2_1_2_1_2_2_0_1_1_
194,2457,3021,sol_2_1_2_2_1_1_1_2_0_1_2_
195,1733,2152,sol_2_1_1_2_2_1_1_1_0_1_0_
457,1960,2485,sol_2_0_1_1_1_2_2_1_0_0_1_
585,1370,1669,sol_2_0_2_2_1_2_1_2_0_0_0_
194,2895,3743,sol_4_1_2_1_1_2_2_1_0_1_2_
194,2110,2619,sol_1_1_1_2_1_1_1_1_0_1_2_
576,4231,6408,sol_16_1_2_1_1_1_1_2_0_0_0_
194,2204,2775,sol_4_1_1_1_2_1_2_1_0_1_1_
194,2658,3411,sol_4_1_1_2_1_2_1_1_0_1_2_
269,2188,2790,sol_4_0_1_2_2_2_2_1_0_1_0_
58,4806,6147,sol_16_1_2_1_1_2_1_1_0_1_2_
391,3551,5044,sol_8_0_2_2_1_1_2_2_0_0_1_
233,3597,4658,sol_8_0_1_2_1_1_1_2_0_1_2_
195,1562,1915,sol_1_1_2_1_2_2_1_1_0_0_1_
236,1772,2074,sol_1_1_2_2_1_2_2_1_0_1_0_
194,2528,3085,sol_2_1_1_1_2_1_2_2_0_1_2_
58,4136,5407,sol_16_0_1_1_2_1_1_1_0_1_0_
205,1526,1974,sol_4_0_1_1_1_1_1_1_0_0_0_
379,1277,1553,sol_2_1_1_1_2_1_2_1_0_0_0_
565,2653,3474,sol_4_0_2_2_1_1_2_2_0_1_1_
236,2951,3955,sol_8_1_2_2_2_2_1_2_0_1_0_
194,2347,3043,sol_4_1_2_2_1_2_2_1_0_1_1_
287,3121,4116,sol_8_0_2_2_2_1_1_2_0_0_1_
195,1734,2145,sol_2_1_2_2_1_1_1_1_0_0_1_
578,1998,2799,sol_4_1_2_1_1_2_2_2_0_0_0_
413,3029,3983,sol_4_0_1_2_1_1_2_1_0_1_2_
236,2370,2885,sol_4_1_1_1_2_2_2_2_0_1_0_
236,2461,3213,sol_4_1_1_2_1_2_2_2_0_0_1_
225,2369,2958,sol_2_0_1_1_2_1_2_1_0_1_2_
58,5012,6209,sol_16_0_1_2_2_1_1_2_0_1_2_
235,4569,6064,sol_16_1_1_1_1_2_2_1_0_0_1_
194,3171,4463,sol_8_1_1_1_1_2_2_1_0_1_1_
234,4446,5844,sol_16_1_1_2_2_2_1_2_0_1_0_
581,1823,2376,sol_4_0_2_2_1_1_1_2_0_0_0_
267,3079,4053,sol_8_0_2_1_2_1_2_2_0_1_0_
209,5242,6709,sol_16_1_2_2_2_1_2_2_0_1_2_
579,2683,3848,sol_8_0_1_2_2_1_2_2_0_0_0_
379,1159,1347,sol_1_1_2_2_2_1_2_1_0_0_0_
545,2395,2971,sol_1_0_1_1_1_1_2_2_0_1_2_
313,1893,2316,sol_2_0_1_1_1_2_1_2_0_1_0_
386,2364,2981,sol_4_1_2_1_2_1_2_2_0_1_1_
625,1932,2292,sol_1_0_2_1_2_2_1_2_0_0_1_
576,4231,6408,sol_16_0_1_1_2_2_1_2_0_0_0_
195,1734,2145,sol_2_1_2_2_2_1_1_1_0_0_1_
194,2214,2787,sol_1_1_2_2_1_2_2_1_0_1_2_
225,2369,2958,sol_2_0_1_2_2_1_2_1_0_1_2_
457,2102,2599,sol_2_0_2_2_1_1_2_2_0_0_1_
401,1713,2042,sol_1_0_2_1_1_1_1_2_0_1_1_
386,1828,2215,sol_1_1_1_1_2_1_2_2_0_1_1_
394,3946,5680,sol_16_1_1_2_2_2_2_1_0_0_0_
225,2250,2733,sol_1_0_1_2_2_1_1_2_0_1_2_
545,1700,2116,sol_1_0_2_1_1_2_2_1_0_0_1_
585,1370,1669,sol_2_0_2_1_1_2_1_2_0_0_0_
211,2801,3787,sol_8_0_1_2_1_1_1_1_0_1_0_
59,3516,4626,sol_16_1_1_2_1_1_1_1_0_0_0_
297,2485,3072,sol_2_0_1_1_1_1_1_2_0_1_2_
349,2410,3002,sol_4_0_1_2_2_1_2_2_0_0_1_
257,2853,3572,sol_4_0_2_2_1_1_1_2_0_1_2_
59,3516,4626,sol_16_0_1_1_1_1_1_1_0_0_0_
576,4334,6439,sol_16_0_2_1_2_2_2_2_0_0_0_
66,4217,5543,sol_16_1_2_2_2_2_1_1_0_0_1_
217,2749,3472,sol_4_0_2_2_2_1_2_1_0_1_2_
235,4672,6095,sol_16_0_2_1_1_1_1_2_0_0_1_
194,1734,2177,sol_2_1_1_1_2_1_1_1_0_1_1_
225,2298,2894,sol_2_0_1_2_2_1_1_1_0_1_2_
225,2298,2894,sol_2_0_1_1_1_2_1_1_0_1_2_
217,1182,1410,sol_2_0_1_1_1_1_1_1_0_0_0_
58,5012,6209,sol_16_0_2_1_1_1_1_2_0_1_2_
217,1732,2135,sol_2_0_2_2_1_1_1_1_0_0_1_
413,2480,3313,sol_4_0_1_1_1_1_2_1_0_0_1_
217,2660,3408,sol_4_0_2_1_2_2_1_1_0_1_2_
609,2479,2989,sol_1_0_1_2_2_2_1_2_0_1_2_
473,1414,1796,sol_2_0_2_1_1_2_2_1_0_0_0_
545,2249,2848,sol_1_0_1_2_1_2_2_1_0_1_2_
236,2057,2489,sol_2_1_2_1_1_2_2_2_0_0_1_
213,2900,3882,sol_8_0_1_1_1_2_1_1_0_1_1_
545,1701,2147,sol_1_0_2_2_2_1_2_1_0_1_1_
236,2324,2802,sol_4_1_2_2_1_1_1_2_0_1_0_
194,2110,2711,sol_4_1_1_2_1_1_1_1_0_1_1_
225,2298,2894,sol_2_0_1_2_1_1_1_1_0_1_2_
413,3029,3983,sol_4_0_1_2_1_2_2_1_0_1_2_
401,1712,2041,sol_1_0_1_2_2_1_1_2_0_0_1_
389,2318,2928,sol_4_0_1_2_2_1_1_2_0_1_1_
269,2353,2961,sol_4_0_2_2_2_2_2_2_0_0_1_
194,3019,3871,sol_4_1_2_1_1_2_2_2_0_1_2_
407,2899,4326,sol_8_0_2_1_1_1_2_1_0_0_0_
61,4260,5439,sol_16_1_2_1_1_2_2_1_0_1_1_
349,2351,2938,sol_4_0_2_2_2_1_1_2_0_0_1_
236,2927,3891,sol_8_1_2_1_2_1_2_1_0_1_0_
236,1738,2050,sol_1_1_1_2_1_1_1_2_0_0_1_
241,1560,1913,sol_1_0_2_2_1_2_1_1_0_0_1_
59,3516,4626,sol_16_0_1_2_1_2_1_1_0_0_0_
386,1828,2215,sol_1_1_2_1_2_1_2_2_0_1_1_
61,4260,5439,sol_16_0_1_1_1_2_2_1_0_1_1_
58,5012,6209,sol_16_1_2_2_2_1_1_2_0_1_2_
581,1823,2376,sol_4_0_2_2_2_1_1_2_0_0_0_
234,4549,5875,sol_16_0_2_1_2_1_2_2_0_1_0_
194,2214,2787,sol_1_1_2_1_1_1_2_1_0_1_2_
194,2282,2877,sol_2_1_2_2_1_1_1_1_0_1_2_
194,2577,3177,sol_2_1_2_1_1_1_2_2_0_1_2_
234,4549,5875,sol_16_1_2_1_2_1_2_2_0_1_0_
196,1184,1420,sol_2_1_2_1_1_2_1_1_0_0_0_
58,4806,6147,sol_16_0_2_2_1_2_1_1_0_1_2_
217,2112,2708,sol_4_0_1_1_2_1_1_1_0_1_1_
267,3022,3989,sol_8_0_1_1_1_1_1_2_0_1_0_
593,1174,1390,sol_1_0_1_1_1_1_1_2_0_0_0_
66,4217,5543,sol_16_0_1_2_1_1_1_1_0_0_1_
234,4446,5844,sol_16_1_2_1_2_1_1_2_0_1_0_
287,3121,4116,sol_8_0_2_2_1_1_1_2_0_0_1_
195,2797,3792,sol_8_1_1_2_1_2_1_1_0_1_0_
473,2021,2478,sol_2_0_2_2_2_1_2_2_0_0_1_
384,4670,6449,sol_16_0_2_2_1_2_1_2_0_1_1_
236,2277,2830,sol_4_1_1_2_2_1_1_2_0_0_1_
561,1701,2123,sol_1_0_1_2_1_2_2_1_0_1_0_
195,1733,2152,sol_2_1_1_1_1_1_1_1_0_1_0_
236,1825,2243,sol_2_1_2_1_2_2_2_1_0_0_1_
195,1562,1915,sol_1_1_2_2_2_1_1_1_0_0_1_
578,1373,1678,sol_2_1_1_1_2_2_1_2_0_0_0_
195,1562,1915,sol_1_1_1_2_2_2_1_1_0_0_1_
269,2229,2833,sol_4_0_2_1_2_1_2_1_0_0_1_
194,2110,2619,sol_1_1_1_2_2_2_1_1_0_1_2_
236,2047,2346,sol_2_1_2_2_2_1_2_2_0_1_0_
194,2214,2786,sol_1_1_2_2_2_1_2_1_0_1_2_
236,2370,2885,sol_4_1_2_2_2_2_2_2_0_1_0_
379,1159,1348,sol_1_1_2_1_1_1_2_1_0_0_0_
576,4231,6408,sol_16_1_2_2_1_1_1_2_0_0_0_
236,2927,3891,sol_8_1_1_1_2_2_2_1_0_1_0_
313,1893,2316,sol_2_0_2_2_2_2_1_2_0_1_0_
194,1887,2363,sol_2_1_1_2_1_1_2_1_0_1_1_
211,2801,3787,sol_8_0_2_1_2_2_1_1_0_1_0_
217,1732,2135,sol_2_0_2_1_1_2_1_1_0_0_1_
59,3516,4626,sol_16_0_1_1_2_2_1_1_0_0_0_
609,1931,2289,sol_1_0_2_1_2_2_1_2_0_1_1_
194,2895,3743,sol_4_1_1_1_1_1_2_1_0_1_2_
217,1732,2135,sol_2_0_1_1_2_2_1_1_0_0_1_
349,2351,2938,sol_4_0_2_1_1_1_1_2_0_0_1_
313,1831,2273,sol_2_0_2_1_2_1_2_1_0_0_1_
387,3058,4153,sol_8_0_2_2_1_1_1_2_0_1_1_
578,1518,1900,sol_2_1_2_1_1_1_2_2_0_0_0_
545,2249,2847,sol_1_0_1_2_2_2_2_1_0_1_2_
401,1713,2042,sol_1_0_2_1_2_1_1_2_0_1_1_
241,1560,1913,sol_1_0_2_1_1_1_1_1_0_0_1_
407,3566,5087,sol_8_0_1_2_1_1_2_2_0_1_0_
225,2440,3022,sol_2_0_2_2_2_2_1_2_0_1_2_
194,1734,2177,sol_2_1_1_2_2_2_1_1_0_1_1_
473,2105,2611,sol_2_0_1_1_1_1_2_2_0_1_0_
234,4446,5844,sol_16_0_1_2_2_1_1_2_0_1_0_
235,4775,6126,sol_16_0_1_1_1_2_2_2_0_0_1_
211,2801,3787,sol_8_0_1_1_1_2_1_1_0_1_0_
225,2511,3086,sol_2_0_1_1_2_2_2_2_0_1_2_
196,1528,1981,sol_4_1_1_1_1_2_1_1_0_0_0_
236,1825,2243,sol_2_1_2_2_2_1_2_1_0_0_1_
58,4806,6147,sol_16_1_1_1_1_1_1_1_0_1_2_
225,2250,2733,sol_1_0_2_1_2_1_1_2_0_1_2_
387,3058,4153,sol_8_0_1_2_1_1_1_2_0_1_1_
401,1719,2048,sol_1_0_2_1_1_1_1_2_0_1_0_
236,2976,3900,sol_8_1_1_2_2_1_1_2_0_1_0_
225,1558,1915,sol_1_0_2_1_2_2_1_1_0_1_0_
235,4775,6126,sol_16_1_2_2_2_1_2_2_0_0_1_
297,2485,3072,sol_2_0_2_2_2_1_1_2_0_1_2_
578,1518,1900,sol_2_1_1_2_1_1_2_2_0_0_0_
194,2204,2775,sol_4_1_2_2_2_2_2_1_0_1_1_
313,1822,2252,sol_2_0_1_2_2_2_2_1_0_1_0_
579,2632,3876,sol_8_0_1_1_2_2_2_2_0_0_0_
236,1842,2190,sol_1_1_2_1_1_1_2_2_0_0_1_
393,1963,2353,sol_2_0_2_2_2_1_1_2_0_1_0_
577,1849,2270,sol_1_0_1_2_1_1_2_2_0_1_1_
297,2485,3072,sol_2_0_1_2_2_1_1_2_0_1_2_
217,2112,2708,sol_4_0_2_1_2_1_1_1_0_1_1_
58,4806,6147,sol_16_1_2_2_2_2_1_1_0_1_2_
457,2655,3315,sol_2_0_2_2_1_2_2_2_0_1_2_
225,2440,3022,sol_2_0_2_2_1_2_1_2_0_1_2_
578,1992,2767,sol_4_1_2_2_1_1_2_2_0_0_0_
581,2132,2874,sol_4_0_1_2_1_2_2_2_0_0_0_
195,2077,2681,sol_4_1_1_2_1_1_1_1_0_1_0_
235,4569,6064,sol_16_0_1_1_1_2_2_1_0_0_1_
194,2356,2909,sol_1_1_1_1_2_1_2_2_0_1_2_
195,2110,2713,sol_4_1_1_1_1_1_1_1_0_0_1_
195,1562,1915,sol_1_1_2_1_1_2_1_1_0_0_1_
386,2061,2533,sol_2_1_2_1_1_2_2_2_0_1_1_
196,2248,3092,sol_8_1_1_2_1_2_1_1_0_0_0_
236,3137,4057,sol_8_1_1_2_2_1_2_2_0_0_1_
194,3576,4709,sol_8_1_2_2_1_2_1_2_0_1_2_
386,1716,2054,sol_1_1_2_2_2_1_1_2_0_1_1_
386,3090,4242,sol_8_1_2_1_2_2_2_2_0_1_1_
194,2894,3881,sol_8_1_2_1_1_2_1_1_0_1_1_
194,2110,2711,sol_4_1_1_1_2_1_1_1_0_1_1_
236,2228,2806,sol_4_1_2_1_2_2_2_1_0_0_1_
384,4670,6449,sol_16_1_1_1_1_2_1_2_0_1_1_
194,1805,2241,sol_2_1_2_1_2_1_2_1_0_1_1_
561,1701,2123,sol_1_0_2_1_1_2_2_1_0_1_0_
401,1713,2042,sol_1_0_1_2_2_1_1_2_0_1_1_
236,2324,2802,sol_4_1_2_1_1_1_1_2_0_1_0_
578,1518,1900,sol_2_1_1_1_1_1_2_2_0_0_0_
407,3620,5155,sol_8_0_1_1_1_2_2_2_0_1_0_
379,1383,1724,sol_2_1_1_2_1_1_2_1_0_0_0_
578,1765,2379,sol_4_1_1_2_1_2_1_2_0_0_0_
429,1671,2176,sol_4_0_2_1_2_1_2_1_0_0_0_
297,2485,3072,sol_2_0_2_1_2_1_1_2_0_1_2_
309,2316,2878,sol_4_0_2_1_2_1_1_2_0_1_0_
217,2660,3408,sol_4_0_1_2_1_1_1_1_0_1_2_
313,1831,2273,sol_2_0_2_2_2_1_2_1_0_0_1_
625,1382,1590,sol_1_0_1_1_1_2_1_2_0_0_0_
413,2636,3441,sol_4_0_1_2_1_2_2_2_0_0_1_
247,3038,3992,sol_8_0_2_1_2_1_2_1_0_0_1_
194,3576,4709,sol_8_1_2_2_2_2_1_2_0_1_2_
194,2356,2910,sol_1_1_2_1_1_1_2_2_0_1_2_
386,2268,2919,sol_4_1_1_2_2_2_1_2_0_1_1_
236,3122,4146,sol_8_1_1_1_2_2_2_2_0_0_1_
561,1152,1390,sol_1_0_1_2_1_1_2_1_0_0_0_
545,2249,2848,sol_1_0_2_1_1_2_2_1_0_1_2_
234,4343,5813,sol_16_0_2_2_2_1_2_1_0_1_0_
195,2797,3792,sol_8_1_2_1_1_2_1_1_0_1_0_
313,1964,2380,sol_2_0_1_1_2_2_2_2_0_1_0_
194,3536,4645,sol_8_1_2_2_2_2_2_1_0_1_2_
236,1700,2067,sol_1_1_1_2_1_2_2_1_0_0_1_
199,2246,3090,sol_8_0_1_2_2_2_1_1_0_0_0_
384,4725,6436,sol_16_1_1_2_1_2_2_2_0_1_1_
194,2214,2787,sol_1_1_2_1_1_2_2_1_0_1_2_
581,1887,2440,sol_4_0_2_2_2_1_2_2_0_0_0_
545,2395,2970,sol_1_0_1_1_2_1_2_2_0_1_2_
389,2265,2908,sol_4_0_2_1_1_2_1_2_0_1_1_
195,1561,1924,sol_1_1_1_2_2_1_1_1_0_1_0_
236,3057,3993,sol_8_1_2_2_2_1_1_2_0_0_1_
235,4672,6095,sol_16_1_2_1_2_2_1_2_0_0_1_
313,1822,2252,sol_2_0_2_1_2_1_2_1_0_1_0_
391,4100,5746,sol_8_0_2_1_1_1_2_2_0_1_2_
199,2892,3873,sol_8_0_2_1_2_1_1_1_0_0_1_
209,5242,6709,sol_16_1_1_1_2_1_2_2_0_1_2_
585,1431,1698,sol_2_0_2_1_1_1_1_2_0_0_0_
209,4488,5947,sol_16_1_1_1_2_2_2_1_0_1_1_
225,1560,1910,sol_1_0_2_2_1_2_1_1_0_1_1_
213,3448,4582,sol_8_0_1_1_2_2_1_1_0_1_2_
579,2617,3784,sol_8_0_1_2_2_1_1_2_0_0_0_
235,4775,6126,sol_16_1_2_1_2_2_2_2_0_0_1_
309,2375,2942,sol_4_0_2_1_2_1_2_2_0_1_0_
225,1558,1915,sol_1_0_2_2_1_1_1_1_0_1_0_
195,2894,3879,sol_8_1_1_1_1_1_1_1_0_0_1_
225,2298,2894,sol_2_0_2_1_2_1_1_1_0_1_2_
66,4217,5543,sol_16_0_2_2_2_2_1_1_0_0_1_
379,2669,4020,sol_8_1_2_2_1_2_2_1_0_0_0_
211,2801,3787,sol_8_0_1_2_2_2_1_1_0_1_0_
236,1951,2283,sol_2_1_1_1_1_2_1_2_0_1_0_
386,1971,2434,sol_2_1_1_2_2_2_2_2_0_1_1_
58,5012,6209,sol_16_0_1_1_1_1_1_2_0_1_2_
194,1666,2087,sol_1_1_1_1_1_2_2_1_0_1_1_
196,1184,1420,sol_2_1_1_2_1_2_1_1_0_0_0_
237,1916,2209,sol_1_1_2_1_2_2_1_2_0_0_1_
217,1732,2135,sol_2_0_1_2_2_2_1_1_0_0_1_
413,3185,4111,sol_4_0_1_1_1_2_2_2_0_1_2_
386,3409,4721,sol_8_1_1_2_1_1_2_2_0_1_1_
205,1526,1974,sol_4_0_1_1_1_2_1_1_0_0_0_
585,1441,1733,sol_2_0_1_2_2_2_2_2_0_0_0_
387,3087,4231,sol_8_0_2_2_2_2_2_2_0_1_1_
194,3171,4463,sol_8_1_2_1_1_2_2_1_0_1_1_
194,2356,2909,sol_1_1_2_2_2_1_2_2_0_1_2_
194,2214,2786,sol_1_1_1_2_2_2_2_1_0_1_2_
579,2632,3876,sol_8_0_1_2_2_2_2_2_0_0_0_
267,3022,3989,sol_8_0_2_2_2_1_1_2_0_1_0_
58,4258,5447,sol_16_1_1_2_1_1_1_1_0_1_1_
194,2110,2619,sol_1_1_1_1_1_1_1_1_0_1_2_
287,3121,4116,sol_8_0_2_1_1_1_1_2_0_0_1_
576,4231,6408,sol_16_0_1_2_2_1_1_2_0_0_0_
241,1010,1218,sol_1_0_1_1_2_2_1_1_0_0_0_
384,4670,6449,sol_16_1_1_1_2_1_1_2_0_1_1_
194,3542,4608,sol_8_1_2_2_1_1_1_2_0_1_2_
66,4217,5543,sol_16_1_1_1_2_1_1_1_0_0_1_
237,1971,2198,sol_1_1_1_1_2_2_1_2_0_1_0_
236,1777,2056,sol_1_1_2_1_2_1_1_2_0_1_0_
195,2110,2713,sol_4_1_1_1_1_2_1_1_0_0_1_
211,2801,3787,sol_8_0_1_1_2_2_1_1_0_1_0_
386,1971,2434,sol_2_1_2_1_2_2_2_2_0_1_1_
213,3594,4710,sol_8_0_2_1_1_2_1_2_0_1_2_
58,4806,6147,sol_16_1_2_2_2_1_1_1_0_1_2_
194,2895,3743,sol_4_1_1_2_1_2_2_1_0_1_2_
211,2801,3787,sol_8_0_2_2_2_2_1_1_0_1_0_
386,3125,4204,sol_8_1_1_2_2_1_2_2_0_1_1_
196,2248,3092,sol_8_1_2_2_1_1_1_1_0_0_0_
194,2252,2742,sol_1_1_2_2_1_1_1_2_0_1_2_
579,2598,3812,sol_8_0_1_2_2_2_1_2_0_0_0_
386,1972,2368,sol_1_1_1_1_2_2_2_2_0_1_1_
213,3557,4646,sol_8_0_1_1_2_1_2_1_0_1_2_
247,2960,3949,sol_8_0_1_1_2_2_1_2_0_1_0_
269,2241,2854,sol_4_0_2_1_1_2_1_2_0_1_0_
235,4569,6064,sol_16_1_1_2_1_1_2_1_0_0_1_
194,2347,3043,sol_4_1_2_1_1_1_2_1_0_1_1_
429,2487,3335,sol_4_0_1_1_1_1_2_1_0_1_0_
379,2669,4020,sol_8_1_1_2_1_1_2_1_0_0_0_
576,4334,6439,sol_16_0_1_1_2_1_2_2_0_0_0_
379,1815,2515,sol_4_1_1_2_1_2_2_1_0_0_0_
386,3429,4789,sol_8_1_1_1_1_2_2_2_0_1_1_
194,3633,4773,sol_8_1_1_2_2_2_2_2_0_1_2_
58,4258,5447,sol_16_1_1_1_1_2_1_1_0_1_1_
578,1281,1511,sol_1_1_2_1_1_1_2_2_0_0_0_
58,4806,6147,sol_16_1_2_1_2_1_1_1_0_1_2_
205,1526,1974,sol_4_0_2_2_2_2_1_1_0_0_0_
196,2248,3092,sol_8_1_1_2_2_2_1_1_0_0_0_
225,2250,2733,sol_1_0_1_1_2_1_1_2_0_1_2_
59,3516,4626,sol_16_1_1_1_1_1_1_1_0_0_0_
297,2485,3072,sol_2_0_1_1_2_1_1_2_0_1_2_
625,1496,1745,sol_1_0_2_1_1_2_2_2_0_0_0_
577,1849,2269,sol_1_0_2_1_2_1_2_2_0_1_1_
235,4672,6095,sol_16_1_1_2_2_2_1_2_0_0_1_
196,1528,1981,sol_4_1_2_1_2_1_1_1_0_0_0_
58,4806,6147,sol_16_0_1_1_1_1_1_1_0_1_2_
195,1561,1924,sol_1_1_1_1_2_2_1_1_0_1_0_
545,2395,2971,sol_1_0_2_1_1_1_2_2_0_1_2_
391,3434,4986,sol_8_0_1_2_1_2_2_1_0_1_1_
235,4775,6126,sol_16_0_2_2_2_1_2_2_0_0_1_
234,4549,5875,sol_16_0_1_1_1_1_2_2_0_1_0_
581,1887,2440,sol_4_0_2_1_2_1_2_2_0_0_0_
593,1300,1522,sol_1_0_2_1_2_1_2_2_0_0_0_
196,1528,1981,sol_4_1_1_1_2_1_1_1_0_0_0_
581,1762,2370,sol_4_0_2_1_1_2_1_2_0_0_0_
313,1831,2273,sol_2_0_1_2_2_2_2_1_0_0_1_
195,2110,2713,sol_4_1_1_2_2_1_1_1_0_0_1_
58,5012,6209,sol_16_1_1_2_1_1_1_2_0_1_2_
386,2339,2983,sol_4_1_2_1_2_2_2_2_0_1_1_
386,3040,4178,sol_8_1_2_1_1_2_1_2_0_1_1_
384,4725,6436,sol_16_1_1_2_1_1_2_2_0_1_1_
241,1560,1913,sol_1_0_1_1_1_1_1_1_0_0_1_
235,4672,6095,sol_16_1_1_1_1_1_1_2_0_0_1_
576,4334,6439,sol_16_0_1_1_1_1_2_2_0_0_0_
236,2951,3955,sol_8_1_1_1_1_2_1_2_0_1_0_
211,2801,3787,sol_8_0_2_1_1_1_1_1_0_1_0_
473,1963,2497,sol_2_0_1_1_1_1_2_1_0_1_0_
625,2044,2476,sol_1_0_2_2_2_2_2_2_0_1_0_
236,1880,2219,sol_2_1_2_1_2_2_2_1_0_1_0_
236,2336,3084,sol_4_1_1_1_1_1_2_1_0_1_0_
195,1734,2145,sol_2_1_2_1_2_2_1_1_0_0_1_
234,4549,5875,sol_16_0_2_1_2_2_2_2_0_1_0_
578,1992,2767,sol_4_1_1_1_1_1_2_2_0_0_0_
213,2077,2672,sol_4_0_1_1_2_2_1_1_0_1_0_
235,4569,6064,sol_16_0_2_2_2_1_2_1_0_0_1_
225,2108,2610,sol_1_0_2_1_2_2_1_1_0_1_2_
236,1968,2356,sol_2_1_1_2_2_1_2_2_0_0_1_
391,3982,5686,sol_8_0_1_2_1_1_2_1_0_1_2_
217,2802,3536,sol_4_0_1_1_2_2_1_2_0_1_2_
59,3516,4626,sol_16_0_1_1_1_2_1_1_0_0_0_
66,4217,5543,sol_16_0_1_1_2_2_1_1_0_0_1_
429,1671,2176,sol_4_0_1_1_2_2_2_1_0_0_0_
394,3946,5680,sol_16_1_1_1_1_2_2_1_0_0_0_
194,1562,1919,sol_1_1_2_1_1_2_1_1_0_1_1_
194,2110,2619,sol_1_1_2_2_1_1_1_1_0_1_2_
194,3844,5298,sol_8_1_1_2_1_2_2_2_0_1_2_
195,2797,3792,sol_8_1_2_1_1_1_1_1_0_1_0_
199,2892,3873,sol_8_0_2_2_1_1_1_1_0_0_1_
578,1790,2361,sol_4_1_2_1_2_1_1_2_0_0_0_
217,2660,3408,sol_4_0_1_2_2_1_1_1_0_1_2_
236,1951,2283,sol_2_1_2_2_2_2_1_2_0_1_0_
233,3597,4658,sol_8_0_2_2_2_1_1_2_0_1_2_
195,2797,3792,sol_8_1_1_1_2_2_1_1_0_1_0_
386,2293,2917,sol_4_1_1_2_1_1_1_2_0_1_1_
578,2674,3831,sol_8_1_2_2_2_1_2_2_0_0_0_
578,1322,1547,sol_1_1_2_2_2_2_1_2_0_0_0_
194,2658,3411,sol_4_1_1_1_2_1_1_1_0_1_2_
194,1562,1919,sol_1_1_1_1_1_2_1_1_0_1_1_
194,1562,1919,sol_1_1_1_1_2_1_1_1_0_1_1_
236,2057,2475,sol_2_1_1_2_1_1_2_2_0_0_1_
194,3536,4645,sol_8_1_2_1_2_2_2_1_0_1_2_
386,1716,2054,sol_1_1_1_2_2_1_1_2_0_1_1_
66,4217,5543,sol_16_1_2_2_1_2_1_1_0_0_1_
234,4343,5813,sol_16_1_1_1_1_2_2_1_0_1_0_
225,2298,2894,sol_2_0_2_1_1_1_1_1_0_1_2_
205,2108,2705,sol_4_0_1_1_2_2_1_1_0_0_1_
194,3620,4672,sol_8_1_2_1_2_1_2_2_0_1_2_
236,1842,2189,sol_1_1_2_2_2_1_2_2_0_0_1_
407,2456,3446,sol_8_0_1_1_2_2_2_1_0_0_0_
236,1987,2360,sol_2_1_1_2_1_1_2_1_0_1_0_
237,1971,2198,sol_1_1_2_1_2_2_1_2_0_1_0_
236,1777,2056,sol_1_1_2_1_1_1_1_2_0_1_0_
625,2047,2511,sol_1_0_2_2_1_2_2_2_0_1_1_
236,1880,2219,sol_2_1_2_2_2_2_2_1_0_1_0_
457,1960,2485,sol_2_0_2_1_1_2_2_1_0_0_1_
234,4446,5844,sol_16_1_1_2_1_2_1_2_0_1_0_
